,0,1,2,3,4,5,6,7,8,9
0.22829626476094564,1.7054446227634261,0.9966484889952951,0.47395163968310705,0.08101806476163063,0.3518060624157541,-0.9445384920121769,1.0974936661881032,-1.371795609529727,0.21673241664328188,-0.19833385431503536
135.1813167009862,1.7277778430324486,1.1277101383569177,-0.7296229381050532,-0.18974103236671103,0.497245649083111,0.03695695762973098,0.5537114777317845,-0.18325024314653873,0.6353920725621223,0.05892397701537882
-101.51860042575196,1.95787754779536,-0.7246657347520264,-0.07016324730252312,-0.728318036446168,1.0389137529110597,-0.01983911745900172,-0.6348068432381773,-1.5097356072623667,0.021234749489275128,1.6824678028006055
168.8754165859385,0.29593932997725997,-0.19409043496914843,0.5430320113961642,0.9965919704223041,-0.40499518324326284,-1.8589035115248256,-0.5941400444970328,2.565272246271729,0.606406407461188,-2.0667424510371983
-27.093872799621014,1.0273375413489318,-1.2875759860562574,-0.7201485536974928,0.674434052556109,1.3535080910002149,-0.877699344217555,-1.305079857628821,0.18927338946494682,-0.858659541416412,1.4631490054043308
96.07817597862282,0.6110223414477292,-0.1519875910181086,-0.19209516360788645,1.9926179859152715,-1.0891067169033144,-0.9630486540076889,-0.10756439575241691,0.7027160025206163,0.9159891146614036,-0.16017059245943788
-47.69600481239949,1.2190662320131038,-0.2593627671147653,-0.5760770492108631,0.3017824880740835,-0.7984967326742773,0.38716123251704565,0.22806595765267557,-0.040532055330641706,-0.9671023977190478,0.06545241939734656
162.7143576436909,1.832640430711141,0.4009090268568957,-0.029341697303618318,0.7579104224504954,0.9912850276838117,2.235616773582981,-0.6720215256714962,-0.46605410472395503,0.9336445310194167,-0.7931716089044035
82.77569043654118,0.29595626246739964,-0.1060830849739164,1.2074223388295258,1.5424131691068812,0.8493379712628139,-0.9446560272047917,0.5956824148253138,0.3796874675460378,-1.9182676073684308,0.4152092543728505
82.35588257331223,-1.0450993691513213,-0.2549861591772101,-0.0481938415992697,-0.09146042714671183,0.6930501577059007,1.2333833201886188,1.359482039615281,-0.3207397877908506,0.2305891884812184,0.825587641693769
